cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_ME_hit
chr7_158935485,ambiguous,chr7,158935485,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158935803,ambiguous,chr7,158935803,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158935855,constitutive,chr7,158935855,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158935927,constitutive,chr7,158935927,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158935950,constitutive,chr7,158935950,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936020,constitutive,chr7,158936020,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936051,ME,chr7,158936051,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936105,constitutive,chr7,158936105,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936139,constitutive,chr7,158936139,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936185,constitutive,chr7,158936185,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936575,constitutive,chr7,158936575,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936697,constitutive,chr7,158936697,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158936840,constitutive,chr7,158936840,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937354,constitutive,chr7,158937354,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937364,constitutive,chr7,158937364,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937392,constitutive,chr7,158937392,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937397,constitutive,chr7,158937397,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937408,constitutive,chr7,158937408,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937422,constitutive,chr7,158937422,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937442,constitutive,chr7,158937442,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937486,constitutive,chr7,158937486,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937494,constitutive,chr7,158937494,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158937498,constitutive,chr7,158937498,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938360,constitutive,chr7,158938360,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938495,constitutive,chr7,158938495,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938505,ME,chr7,158938505,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938527,constitutive,chr7,158938527,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938554,constitutive,chr7,158938554,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938624,constitutive,chr7,158938624,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938670,constitutive,chr7,158938670,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938718,constitutive,chr7,158938718,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158938823,constitutive,chr7,158938823,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158939378,constitutive,chr7,158939378,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158939440,constitutive,chr7,158939440,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158940292,constitutive,chr7,158940292,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158940387,constitutive,chr7,158940387,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158940422,constitutive,chr7,158940422,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158940432,constitutive,chr7,158940432,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158940599,constitutive,chr7,158940599,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941067,constitutive,chr7,158941067,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941385,ME,chr7,158941385,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941679,constitutive,chr7,158941679,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941718,constitutive,chr7,158941718,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941722,constitutive,chr7,158941722,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941752,constitutive,chr7,158941752,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941778,constitutive,chr7,158941778,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941802,constitutive,chr7,158941802,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941927,constitutive,chr7,158941927,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941935,constitutive,chr7,158941935,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941939,constitutive,chr7,158941939,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941969,constitutive,chr7,158941969,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941971,constitutive,chr7,158941971,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158941977,constitutive,chr7,158941977,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942001,constitutive,chr7,158942001,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942013,constitutive,chr7,158942013,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942020,constitutive,chr7,158942020,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942050,constitutive,chr7,158942050,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942068,constitutive,chr7,158942068,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942107,constitutive,chr7,158942107,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942194,constitutive,chr7,158942194,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942200,ambiguous,chr7,158942200,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942213,constitutive,chr7,158942213,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942323,constitutive,chr7,158942323,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942386,constitutive,chr7,158942386,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942390,constitutive,chr7,158942390,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942398,constitutive,chr7,158942398,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942402,constitutive,chr7,158942402,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942413,constitutive,chr7,158942413,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942439,constitutive,chr7,158942439,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942444,constitutive,chr7,158942444,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942447,constitutive,chr7,158942447,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942568,ME,chr7,158942568,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942678,ambiguous,chr7,158942678,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942751,constitutive,chr7,158942751,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942784,Ecto_specific,chr7,158942784,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942825,constitutive,chr7,158942825,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942841,constitutive,chr7,158942841,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942866,constitutive,chr7,158942866,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942905,constitutive,chr7,158942905,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942939,constitutive,chr7,158942939,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158942949,constitutive,chr7,158942949,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943192,constitutive,chr7,158943192,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943297,constitutive,chr7,158943297,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943327,ambiguous,chr7,158943327,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943410,ambiguous,chr7,158943410,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943438,ambiguous,chr7,158943438,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943472,constitutive,chr7,158943472,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943476,constitutive,chr7,158943476,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943489,ambiguous,chr7,158943489,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943523,ambiguous,chr7,158943523,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943583,constitutive,chr7,158943583,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943620,constitutive,chr7,158943620,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943627,constitutive,chr7,158943627,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943677,ambiguous,chr7,158943677,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943721,constitutive,chr7,158943721,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943730,constitutive,chr7,158943730,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943780,constitutive,chr7,158943780,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943819,constitutive,chr7,158943819,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943867,constitutive,chr7,158943867,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943903,constitutive,chr7,158943903,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943911,ambiguous,chr7,158943911,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943918,ambiguous,chr7,158943918,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943943,ambiguous,chr7,158943943,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158943969,constitutive,chr7,158943969,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944064,constitutive,chr7,158944064,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944122,constitutive,chr7,158944122,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944149,constitutive,chr7,158944149,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944211,ambiguous,chr7,158944211,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944333,ambiguous,chr7,158944333,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944363,ambiguous,chr7,158944363,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944421,ME,chr7,158944421,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944449,ambiguous,chr7,158944449,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944504,ambiguous,chr7,158944504,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944532,constitutive,chr7,158944532,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944546,ambiguous,chr7,158944546,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944591,ambiguous,chr7,158944591,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944615,constitutive,chr7,158944615,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944622,ambiguous,chr7,158944622,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944823,ambiguous,chr7,158944823,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944831,ambiguous,chr7,158944831,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944846,ambiguous,chr7,158944846,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158944878,ambiguous,chr7,158944878,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945070,constitutive,chr7,158945070,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945096,constitutive,chr7,158945096,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945159,constitutive,chr7,158945159,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945189,constitutive,chr7,158945189,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945252,constitutive,chr7,158945252,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945332,ambiguous,chr7,158945332,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945353,ambiguous,chr7,158945353,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945374,constitutive,chr7,158945374,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945404,constitutive,chr7,158945404,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945479,constitutive,chr7,158945479,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945598,ambiguous,chr7,158945598,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945690,constitutive,chr7,158945690,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945697,constitutive,chr7,158945697,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945703,ambiguous,chr7,158945703,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945713,ambiguous,chr7,158945713,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945729,ambiguous,chr7,158945729,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945780,constitutive,chr7,158945780,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945799,ambiguous,chr7,158945799,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158945801,ambiguous,chr7,158945801,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946013,ambiguous,chr7,158946013,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946043,ambiguous,chr7,158946043,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946185,constitutive,chr7,158946185,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946278,ambiguous,chr7,158946278,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946465,constitutive,chr7,158946465,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946470,ambiguous,chr7,158946470,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946477,constitutive,chr7,158946477,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946505,constitutive,chr7,158946505,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946803,constitutive,chr7,158946803,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946813,constitutive,chr7,158946813,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946833,constitutive,chr7,158946833,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946879,constitutive,chr7,158946879,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946928,constitutive,chr7,158946928,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946937,constitutive,chr7,158946937,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946963,constitutive,chr7,158946963,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946976,constitutive,chr7,158946976,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158946983,constitutive,chr7,158946983,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947003,constitutive,chr7,158947003,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947011,constitutive,chr7,158947011,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947083,constitutive,chr7,158947083,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947209,constitutive,chr7,158947209,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947211,constitutive,chr7,158947211,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947230,constitutive,chr7,158947230,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947232,constitutive,chr7,158947232,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947253,constitutive,chr7,158947253,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947287,constitutive,chr7,158947287,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947306,constitutive,chr7,158947306,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947330,constitutive,chr7,158947330,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947458,constitutive,chr7,158947458,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947491,constitutive,chr7,158947491,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947677,constitutive,chr7,158947677,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947688,constitutive,chr7,158947688,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947787,constitutive,chr7,158947787,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947816,constitutive,chr7,158947816,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947825,constitutive,chr7,158947825,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947827,constitutive,chr7,158947827,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947835,constitutive,chr7,158947835,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947858,constitutive,chr7,158947858,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158947977,constitutive,chr7,158947977,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948007,constitutive,chr7,158948007,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948147,constitutive,chr7,158948147,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948192,constitutive,chr7,158948192,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948209,constitutive,chr7,158948209,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948217,constitutive,chr7,158948217,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948224,constitutive,chr7,158948224,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948238,constitutive,chr7,158948238,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948249,constitutive,chr7,158948249,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948270,constitutive,chr7,158948270,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948280,constitutive,chr7,158948280,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948316,constitutive,chr7,158948316,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948327,constitutive,chr7,158948327,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948349,constitutive,chr7,158948349,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948376,ambiguous,chr7,158948376,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948443,constitutive,chr7,158948443,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948447,constitutive,chr7,158948447,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948457,constitutive,chr7,158948457,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948487,constitutive,chr7,158948487,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948518,constitutive,chr7,158948518,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948591,constitutive,chr7,158948591,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948593,constitutive,chr7,158948593,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948652,constitutive,chr7,158948652,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948777,constitutive,chr7,158948777,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948779,constitutive,chr7,158948779,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948931,constitutive,chr7,158948931,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948946,constitutive,chr7,158948946,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948970,constitutive,chr7,158948970,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158948979,constitutive,chr7,158948979,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949037,constitutive,chr7,158949037,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949050,constitutive,chr7,158949050,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949064,constitutive,chr7,158949064,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949074,constitutive,chr7,158949074,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949114,constitutive,chr7,158949114,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949126,constitutive,chr7,158949126,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949183,constitutive,chr7,158949183,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949213,constitutive,chr7,158949213,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949281,constitutive,chr7,158949281,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949383,constitutive,chr7,158949383,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949606,constitutive,chr7,158949606,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949614,constitutive,chr7,158949614,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949617,constitutive,chr7,158949617,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949627,constitutive,chr7,158949627,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949648,ME,chr7,158949648,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949650,constitutive,chr7,158949650,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949668,constitutive,chr7,158949668,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949707,constitutive,chr7,158949707,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949793,constitutive,chr7,158949793,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949801,constitutive,chr7,158949801,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949832,constitutive,chr7,158949832,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949840,constitutive,chr7,158949840,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949848,constitutive,chr7,158949848,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949874,constitutive,chr7,158949874,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158949990,constitutive,chr7,158949990,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950060,constitutive,chr7,158950060,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950075,constitutive,chr7,158950075,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950079,constitutive,chr7,158950079,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950224,constitutive,chr7,158950224,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950324,constitutive,chr7,158950324,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950813,constitutive,chr7,158950813,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950874,constitutive,chr7,158950874,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950891,constitutive,chr7,158950891,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950935,constitutive,chr7,158950935,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158950971,constitutive,chr7,158950971,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951047,ambiguous,chr7,158951047,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951522,constitutive,chr7,158951522,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951654,constitutive,chr7,158951654,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951680,constitutive,chr7,158951680,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951760,ambiguous,chr7,158951760,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951866,ambiguous,chr7,158951866,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951873,constitutive,chr7,158951873,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158951919,constitutive,chr7,158951919,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952160,constitutive,chr7,158952160,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952162,constitutive,chr7,158952162,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952171,constitutive,chr7,158952171,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952175,constitutive,chr7,158952175,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952294,ambiguous,chr7,158952294,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952327,constitutive,chr7,158952327,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952363,constitutive,chr7,158952363,DYNC2I1,158839241,158956747,TRUE,FALSE
chr7_158952454,constitutive,chr7,158952454,DYNC2I1,158839241,158956747,TRUE,FALSE
