cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr6_56323623,chr6,56323623,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56323932,chr6,56323932,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56324492,chr6,56324492,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56324550,chr6,56324550,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56324715,chr6,56324715,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56324804,chr6,56324804,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56324851,chr6,56324851,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56325039,chr6,56325039,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56326429,chr6,56326429,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56327405,chr6,56327405,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56327676,chr6,56327676,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56327989,chr6,56327989,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328013,chr6,56328013,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328335,chr6,56328335,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328784,chr6,56328784,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328844,chr6,56328844,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328927,chr6,56328927,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56328956,chr6,56328956,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56329029,chr6,56329029,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56329130,chr6,56329130,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56329640,chr6,56329640,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56329660,chr6,56329660,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56329687,chr6,56329687,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56330347,chr6,56330347,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56330572,chr6,56330572,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56330647,chr6,56330647,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56330864,chr6,56330864,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56331483,chr6,56331483,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56331710,chr6,56331710,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56331850,chr6,56331850,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56331925,chr6,56331925,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56332423,chr6,56332423,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56332587,chr6,56332587,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56332639,chr6,56332639,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56333596,chr6,56333596,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56333728,chr6,56333728,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56333751,chr6,56333751,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56333906,chr6,56333906,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56333909,chr6,56333909,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56334272,chr6,56334272,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56334822,chr6,56334822,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56335439,chr6,56335439,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56335444,chr6,56335444,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56335971,chr6,56335971,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56336362,chr6,56336362,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56336840,chr6,56336840,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56337102,chr6,56337102,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56337483,chr6,56337483,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56337779,chr6,56337779,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56337791,chr6,56337791,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56337854,chr6,56337854,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338048,chr6,56338048,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338153,chr6,56338153,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338210,chr6,56338210,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338243,chr6,56338243,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338291,chr6,56338291,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56338637,chr6,56338637,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56339345,chr6,56339345,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56339593,chr6,56339593,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56339617,chr6,56339617,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56339879,chr6,56339879,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56340065,chr6,56340065,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56340079,chr6,56340079,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56340189,chr6,56340189,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56340713,chr6,56340713,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56340716,chr6,56340716,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56341036,chr6,56341036,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56341207,chr6,56341207,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56341716,chr6,56341716,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56341772,chr6,56341772,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342182,chr6,56342182,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342201,chr6,56342201,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342372,chr6,56342372,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342590,chr6,56342590,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342795,chr6,56342795,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56342836,chr6,56342836,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56343445,chr6,56343445,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56343498,chr6,56343498,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56343803,chr6,56343803,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56343835,chr6,56343835,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56343904,chr6,56343904,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56344166,chr6,56344166,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56344608,chr6,56344608,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56344652,chr6,56344652,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56344964,chr6,56344964,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345011,chr6,56345011,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345187,chr6,56345187,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345527,chr6,56345527,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345610,chr6,56345610,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345618,chr6,56345618,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56345917,chr6,56345917,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346157,chr6,56346157,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346385,chr6,56346385,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346396,chr6,56346396,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346614,chr6,56346614,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346762,chr6,56346762,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346894,chr6,56346894,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56346939,chr6,56346939,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56347113,chr6,56347113,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56347121,chr6,56347121,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56347180,chr6,56347180,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56347335,chr6,56347335,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56348057,chr6,56348057,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56348133,chr6,56348133,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56348281,chr6,56348281,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56348610,chr6,56348610,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56349203,chr6,56349203,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56349256,chr6,56349256,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56349337,chr6,56349337,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350048,chr6,56350048,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350471,chr6,56350471,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350554,chr6,56350554,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350700,chr6,56350700,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350812,chr6,56350812,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350820,chr6,56350820,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350871,chr6,56350871,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56350881,chr6,56350881,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56351050,chr6,56351050,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56351320,chr6,56351320,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56351336,chr6,56351336,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56351889,chr6,56351889,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352315,chr6,56352315,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352456,chr6,56352456,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352486,chr6,56352486,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352631,chr6,56352631,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352901,chr6,56352901,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352909,chr6,56352909,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352933,chr6,56352933,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352964,chr6,56352964,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352989,chr6,56352989,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56352995,chr6,56352995,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56353026,chr6,56353026,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56353075,chr6,56353075,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56354612,chr6,56354612,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56354710,chr6,56354710,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56354763,chr6,56354763,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56354813,chr6,56354813,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56355062,chr6,56355062,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56355213,chr6,56355213,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56355427,chr6,56355427,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356000,chr6,56356000,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356335,chr6,56356335,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356370,chr6,56356370,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356638,chr6,56356638,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356671,chr6,56356671,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56356847,chr6,56356847,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357194,chr6,56357194,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357383,chr6,56357383,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357403,chr6,56357403,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357487,chr6,56357487,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357663,chr6,56357663,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357791,chr6,56357791,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357954,chr6,56357954,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56357978,chr6,56357978,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358165,chr6,56358165,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358236,chr6,56358236,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358373,chr6,56358373,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358426,chr6,56358426,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358448,chr6,56358448,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56358836,chr6,56358836,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359261,chr6,56359261,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359269,chr6,56359269,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359304,chr6,56359304,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359387,chr6,56359387,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359531,chr6,56359531,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359581,chr6,56359581,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359645,chr6,56359645,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359850,chr6,56359850,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359862,chr6,56359862,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56359982,chr6,56359982,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360183,chr6,56360183,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360200,chr6,56360200,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360259,chr6,56360259,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360383,chr6,56360383,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360548,chr6,56360548,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360611,chr6,56360611,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360639,chr6,56360639,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360825,chr6,56360825,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360928,chr6,56360928,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360945,chr6,56360945,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360969,chr6,56360969,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56360971,chr6,56360971,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361008,chr6,56361008,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361050,chr6,56361050,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361088,chr6,56361088,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361155,chr6,56361155,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361234,chr6,56361234,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361283,chr6,56361283,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361313,chr6,56361313,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361679,chr6,56361679,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361751,chr6,56361751,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361759,chr6,56361759,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361765,chr6,56361765,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56361933,chr6,56361933,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362045,chr6,56362045,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362080,chr6,56362080,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362085,chr6,56362085,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362246,chr6,56362246,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362562,chr6,56362562,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362597,chr6,56362597,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362669,chr6,56362669,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362844,chr6,56362844,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362849,chr6,56362849,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362854,chr6,56362854,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56362907,chr6,56362907,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56363164,chr6,56363164,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56363227,chr6,56363227,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56363273,chr6,56363273,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56363327,chr6,56363327,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364013,chr6,56364013,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364114,chr6,56364114,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364222,chr6,56364222,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364288,chr6,56364288,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364291,chr6,56364291,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56364990,chr6,56364990,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56365265,chr6,56365265,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56365505,chr6,56365505,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56365769,chr6,56365769,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366193,chr6,56366193,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366226,chr6,56366226,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366262,chr6,56366262,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366375,chr6,56366375,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366393,chr6,56366393,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366762,chr6,56366762,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366864,chr6,56366864,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56366949,chr6,56366949,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367293,chr6,56367293,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367521,chr6,56367521,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367799,chr6,56367799,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367826,chr6,56367826,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367839,chr6,56367839,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56367863,chr6,56367863,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56368058,chr6,56368058,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56368508,chr6,56368508,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56368708,chr6,56368708,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56368756,chr6,56368756,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56369094,chr6,56369094,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56369343,chr6,56369343,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56369731,chr6,56369731,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370015,chr6,56370015,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370056,chr6,56370056,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370158,chr6,56370158,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370189,chr6,56370189,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370201,chr6,56370201,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370217,chr6,56370217,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370259,chr6,56370259,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370286,chr6,56370286,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370313,chr6,56370313,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370321,chr6,56370321,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370342,chr6,56370342,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370466,chr6,56370466,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370575,chr6,56370575,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56370636,chr6,56370636,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56371211,chr6,56371211,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56371481,chr6,56371481,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56371510,chr6,56371510,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56371870,chr6,56371870,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56372149,chr6,56372149,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56372444,chr6,56372444,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56372583,chr6,56372583,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373179,chr6,56373179,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373372,chr6,56373372,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373430,chr6,56373430,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373458,chr6,56373458,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373494,chr6,56373494,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373556,chr6,56373556,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373588,chr6,56373588,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373859,chr6,56373859,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56373892,chr6,56373892,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374150,chr6,56374150,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374224,chr6,56374224,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374499,chr6,56374499,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374590,chr6,56374590,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374592,chr6,56374592,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374614,chr6,56374614,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374646,chr6,56374646,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374653,chr6,56374653,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374676,chr6,56374676,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56374715,chr6,56374715,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375115,chr6,56375115,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375156,chr6,56375156,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375325,chr6,56375325,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375359,chr6,56375359,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375393,chr6,56375393,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375494,chr6,56375494,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56375706,chr6,56375706,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376023,chr6,56376023,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376034,chr6,56376034,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376078,chr6,56376078,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376338,chr6,56376338,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376821,chr6,56376821,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376824,chr6,56376824,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56376962,chr6,56376962,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56377102,chr6,56377102,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56377179,chr6,56377179,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56377240,chr6,56377240,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56377877,chr6,56377877,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56377922,chr6,56377922,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378020,chr6,56378020,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378066,chr6,56378066,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378082,chr6,56378082,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378153,chr6,56378153,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378282,chr6,56378282,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378320,chr6,56378320,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378461,chr6,56378461,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378556,chr6,56378556,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378687,chr6,56378687,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378726,chr6,56378726,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56378734,chr6,56378734,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379013,chr6,56379013,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379063,chr6,56379063,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379107,chr6,56379107,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379127,chr6,56379127,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379130,chr6,56379130,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379161,chr6,56379161,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379420,chr6,56379420,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379590,chr6,56379590,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56379717,chr6,56379717,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56380134,chr6,56380134,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56380550,chr6,56380550,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56380925,chr6,56380925,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56380963,chr6,56380963,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381057,chr6,56381057,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381243,chr6,56381243,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381251,chr6,56381251,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381401,chr6,56381401,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381638,chr6,56381638,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56381922,chr6,56381922,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382075,chr6,56382075,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382109,chr6,56382109,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382192,chr6,56382192,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382372,chr6,56382372,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382385,chr6,56382385,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56382952,chr6,56382952,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56383233,chr6,56383233,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56383570,chr6,56383570,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56384034,chr6,56384034,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56384175,chr6,56384175,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56384572,chr6,56384572,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56384709,chr6,56384709,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56384963,chr6,56384963,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56385094,chr6,56385094,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56385109,chr6,56385109,COL21A1,56056590,56394094,TRUE,FALSE
chr6_56385120,chr6,56385120,COL21A1,56056590,56394094,TRUE,FALSE
