cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr7_289223,ambiguous,chr7,289223,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289233,ambiguous,chr7,289233,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289266,ambiguous,chr7,289266,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289337,ambiguous,chr7,289337,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289340,ambiguous,chr7,289340,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289348,ambiguous,chr7,289348,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289381,ambiguous,chr7,289381,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289417,ambiguous,chr7,289417,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289601,ambiguous,chr7,289601,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_290713,ambiguous,chr7,290713,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_290722,ambiguous,chr7,290722,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_290735,ambiguous,chr7,290735,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_290786,ambiguous,chr7,290786,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_290815,ambiguous,chr7,290815,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_291448,ME,chr7,291448,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291536,ambiguous,chr7,291536,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291555,ambiguous,chr7,291555,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291592,ambiguous,chr7,291592,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291663,ambiguous,chr7,291663,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291870,ambiguous,chr7,291870,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291919,ambiguous,chr7,291919,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291936,ambiguous,chr7,291936,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291938,ambiguous,chr7,291938,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291941,ambiguous,chr7,291941,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_291979,ambiguous,chr7,291979,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292006,ambiguous,chr7,292006,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292039,ambiguous,chr7,292039,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292047,ambiguous,chr7,292047,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292331,ambiguous,chr7,292331,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292345,ambiguous,chr7,292345,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292540,ambiguous,chr7,292540,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292549,ambiguous,chr7,292549,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292580,ambiguous,chr7,292580,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292602,ambiguous,chr7,292602,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292656,ambiguous,chr7,292656,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292660,ambiguous,chr7,292660,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292672,ambiguous,chr7,292672,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292722,ambiguous,chr7,292722,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292732,ambiguous,chr7,292732,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292779,ambiguous,chr7,292779,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292819,ambiguous,chr7,292819,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292832,ambiguous,chr7,292832,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292841,ambiguous,chr7,292841,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292850,ambiguous,chr7,292850,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_292939,ambiguous,chr7,292939,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293225,ambiguous,chr7,293225,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293594,constitutive,chr7,293594,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293610,ambiguous,chr7,293610,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293838,constitutive,chr7,293838,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293841,ambiguous,chr7,293841,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293849,ambiguous,chr7,293849,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293853,ambiguous,chr7,293853,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293864,ambiguous,chr7,293864,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293918,ambiguous,chr7,293918,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293936,ambiguous,chr7,293936,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293955,ambiguous,chr7,293955,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_293964,ambiguous,chr7,293964,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294005,ambiguous,chr7,294005,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294009,ambiguous,chr7,294009,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294013,ambiguous,chr7,294013,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294022,ambiguous,chr7,294022,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294025,ambiguous,chr7,294025,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294090,ambiguous,chr7,294090,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294097,ambiguous,chr7,294097,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294110,ambiguous,chr7,294110,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294155,ambiguous,chr7,294155,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294171,ambiguous,chr7,294171,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294178,ambiguous,chr7,294178,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294248,ambiguous,chr7,294248,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294337,ambiguous,chr7,294337,FOXL3-OT1,291344,294422,TRUE,FALSE
chr7_294542,ambiguous,chr7,294542,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294568,ambiguous,chr7,294568,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294613,ambiguous,chr7,294613,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294615,Endo_specific,chr7,294615,FOXL3-OT1,291344,294422,FALSE,TRUE
chr7_294630,ambiguous,chr7,294630,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294639,ambiguous,chr7,294639,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294655,Endo_specific,chr7,294655,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294657,ambiguous,chr7,294657,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294660,Endo_specific,chr7,294660,FOXL3-OT1,291344,294422,FALSE,TRUE
chr7_294680,ambiguous,chr7,294680,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294689,ambiguous,chr7,294689,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294733,ambiguous,chr7,294733,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294741,ambiguous,chr7,294741,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294754,ambiguous,chr7,294754,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294775,ambiguous,chr7,294775,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294798,ambiguous,chr7,294798,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294800,ambiguous,chr7,294800,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294880,ambiguous,chr7,294880,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294884,ambiguous,chr7,294884,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294888,ambiguous,chr7,294888,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_294983,ambiguous,chr7,294983,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295030,constitutive,chr7,295030,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295184,constitutive,chr7,295184,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295254,constitutive,chr7,295254,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295261,constitutive,chr7,295261,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295279,ambiguous,chr7,295279,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295320,ambiguous,chr7,295320,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295359,ambiguous,chr7,295359,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295413,ambiguous,chr7,295413,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295492,ambiguous,chr7,295492,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295498,ambiguous,chr7,295498,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295515,constitutive,chr7,295515,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295800,constitutive,chr7,295800,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295802,ambiguous,chr7,295802,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295804,ambiguous,chr7,295804,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295930,ambiguous,chr7,295930,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295944,ME,chr7,295944,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_295951,ambiguous,chr7,295951,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296008,ambiguous,chr7,296008,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296088,ambiguous,chr7,296088,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296101,ambiguous,chr7,296101,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296623,ambiguous,chr7,296623,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296784,ambiguous,chr7,296784,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_296789,constitutive,chr7,296789,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297500,ambiguous,chr7,297500,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297588,ambiguous,chr7,297588,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297638,ambiguous,chr7,297638,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297687,ambiguous,chr7,297687,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297694,constitutive,chr7,297694,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297760,ambiguous,chr7,297760,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297774,constitutive,chr7,297774,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297791,ambiguous,chr7,297791,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297793,ambiguous,chr7,297793,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297814,ambiguous,chr7,297814,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297831,constitutive,chr7,297831,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_297908,ambiguous,chr7,297908,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298011,ambiguous,chr7,298011,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298035,ambiguous,chr7,298035,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298045,ambiguous,chr7,298045,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298079,constitutive,chr7,298079,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298101,ambiguous,chr7,298101,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298113,ambiguous,chr7,298113,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298143,constitutive,chr7,298143,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298228,ambiguous,chr7,298228,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298235,ambiguous,chr7,298235,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298251,ambiguous,chr7,298251,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298262,ambiguous,chr7,298262,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298301,ambiguous,chr7,298301,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298323,ambiguous,chr7,298323,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298389,ambiguous,chr7,298389,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298420,ambiguous,chr7,298420,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298456,ambiguous,chr7,298456,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298503,constitutive,chr7,298503,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298514,constitutive,chr7,298514,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298527,ambiguous,chr7,298527,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298541,ambiguous,chr7,298541,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298562,ambiguous,chr7,298562,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298573,ambiguous,chr7,298573,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298583,ambiguous,chr7,298583,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298602,ambiguous,chr7,298602,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298613,ambiguous,chr7,298613,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298638,ambiguous,chr7,298638,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298669,ambiguous,chr7,298669,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298714,ambiguous,chr7,298714,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298879,ambiguous,chr7,298879,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298886,ambiguous,chr7,298886,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298896,ambiguous,chr7,298896,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298926,ambiguous,chr7,298926,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298928,ambiguous,chr7,298928,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298955,ambiguous,chr7,298955,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_298972,ambiguous,chr7,298972,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299092,ambiguous,chr7,299092,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299105,constitutive,chr7,299105,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299107,constitutive,chr7,299107,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299110,constitutive,chr7,299110,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299153,ambiguous,chr7,299153,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299254,constitutive,chr7,299254,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299258,ambiguous,chr7,299258,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299265,constitutive,chr7,299265,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299293,constitutive,chr7,299293,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299320,constitutive,chr7,299320,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299365,ambiguous,chr7,299365,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299369,constitutive,chr7,299369,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_299395,ambiguous,chr7,299395,FOXL3-OT1,291344,294422,FALSE,FALSE
chr22_42864904,constitutive,chr22,42864904,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42864933,constitutive,chr22,42864933,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865112,constitutive,chr22,42865112,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865138,ambiguous,chr22,42865138,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865225,constitutive,chr22,42865225,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865244,constitutive,chr22,42865244,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865291,constitutive,chr22,42865291,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865319,constitutive,chr22,42865319,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865351,ambiguous,chr22,42865351,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865406,ambiguous,chr22,42865406,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865440,ambiguous,chr22,42865440,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865721,ambiguous,chr22,42865721,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865757,ambiguous,chr22,42865757,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865774,ambiguous,chr22,42865774,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865808,ambiguous,chr22,42865808,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865844,ambiguous,chr22,42865844,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865896,ambiguous,chr22,42865896,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42865919,ambiguous,chr22,42865919,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866072,ambiguous,chr22,42866072,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866143,constitutive,chr22,42866143,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866188,ambiguous,chr22,42866188,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866205,constitutive,chr22,42866205,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866309,constitutive,chr22,42866309,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866376,constitutive,chr22,42866376,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866384,ambiguous,chr22,42866384,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866504,constitutive,chr22,42866504,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866741,constitutive,chr22,42866741,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866758,constitutive,chr22,42866758,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866816,constitutive,chr22,42866816,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866876,constitutive,chr22,42866876,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866903,constitutive,chr22,42866903,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42866952,constitutive,chr22,42866952,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867066,ambiguous,chr22,42867066,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867285,constitutive,chr22,42867285,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867440,ambiguous,chr22,42867440,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867443,ambiguous,chr22,42867443,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867546,constitutive,chr22,42867546,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867560,constitutive,chr22,42867560,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867619,ambiguous,chr22,42867619,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867710,ambiguous,chr22,42867710,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867758,ambiguous,chr22,42867758,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867788,ambiguous,chr22,42867788,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867923,constitutive,chr22,42867923,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42867981,ambiguous,chr22,42867981,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868041,ambiguous,chr22,42868041,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868073,ambiguous,chr22,42868073,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868140,ambiguous,chr22,42868140,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868142,ambiguous,chr22,42868142,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868148,ambiguous,chr22,42868148,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868172,ambiguous,chr22,42868172,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868236,ambiguous,chr22,42868236,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868269,ambiguous,chr22,42868269,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868280,ambiguous,chr22,42868280,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868300,ambiguous,chr22,42868300,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868314,ambiguous,chr22,42868314,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868325,ambiguous,chr22,42868325,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868330,ambiguous,chr22,42868330,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868364,ambiguous,chr22,42868364,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868368,ambiguous,chr22,42868368,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868374,constitutive,chr22,42868374,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868402,ambiguous,chr22,42868402,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868414,ambiguous,chr22,42868414,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868536,constitutive,chr22,42868536,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868744,ambiguous,chr22,42868744,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868754,ambiguous,chr22,42868754,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868805,ambiguous,chr22,42868805,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868928,ambiguous,chr22,42868928,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868933,ambiguous,chr22,42868933,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868941,ambiguous,chr22,42868941,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42868948,ambiguous,chr22,42868948,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869016,ambiguous,chr22,42869016,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869128,ambiguous,chr22,42869128,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869158,ambiguous,chr22,42869158,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869165,ambiguous,chr22,42869165,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869177,ambiguous,chr22,42869177,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869185,ambiguous,chr22,42869185,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869246,ambiguous,chr22,42869246,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869275,ambiguous,chr22,42869275,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869347,ambiguous,chr22,42869347,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869400,Ecto_specific,chr22,42869400,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869520,constitutive,chr22,42869520,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869527,constitutive,chr22,42869527,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869534,constitutive,chr22,42869534,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869573,constitutive,chr22,42869573,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869645,ambiguous,chr22,42869645,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869723,constitutive,chr22,42869723,PACSIN2,42869768,43015149,FALSE,FALSE
chr22_42869777,ambiguous,chr22,42869777,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42869869,constitutive,chr22,42869869,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42869962,ambiguous,chr22,42869962,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42869985,ambiguous,chr22,42869985,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42869988,ambiguous,chr22,42869988,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42869991,ambiguous,chr22,42869991,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870008,ambiguous,chr22,42870008,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870029,ambiguous,chr22,42870029,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870044,Ecto_specific,chr22,42870044,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870047,ambiguous,chr22,42870047,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870167,ambiguous,chr22,42870167,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870195,ambiguous,chr22,42870195,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870197,ambiguous,chr22,42870197,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870222,ambiguous,chr22,42870222,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870240,ambiguous,chr22,42870240,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870251,ambiguous,chr22,42870251,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870276,ambiguous,chr22,42870276,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870300,ambiguous,chr22,42870300,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870329,ambiguous,chr22,42870329,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870345,ambiguous,chr22,42870345,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870396,ambiguous,chr22,42870396,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870441,ambiguous,chr22,42870441,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870643,constitutive,chr22,42870643,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870739,ambiguous,chr22,42870739,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870807,ambiguous,chr22,42870807,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42870842,constitutive,chr22,42870842,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871005,constitutive,chr22,42871005,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871056,ambiguous,chr22,42871056,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871117,constitutive,chr22,42871117,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871127,constitutive,chr22,42871127,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871147,constitutive,chr22,42871147,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871157,constitutive,chr22,42871157,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871181,constitutive,chr22,42871181,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871192,constitutive,chr22,42871192,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871203,constitutive,chr22,42871203,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871294,ambiguous,chr22,42871294,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871319,constitutive,chr22,42871319,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871322,constitutive,chr22,42871322,PACSIN2,42869768,43015149,TRUE,FALSE
chr22_42871328,constitutive,chr22,42871328,PACSIN2,42869768,43015149,TRUE,FALSE
